brand,model,year,price,engine_cc,insurance_comp,insurance_tp,insurance_unk,trans_manual,trans_auto,mileage_km,owner_number,fuel_petrol,fuel_diesel,fuel_cng,fuel_lpg,fuel_electric,power_bhp,seats,mileage_kmpl,body_suv,body_sedan,body_hatchback,body_muv,body_coupe,body_convertible,body_other,city_delhi,city_mumbai,city_bangalore,city_chennai,city_hyderabad,city_other
Audi,Q7 3.0 Tdi Quattro Technology,2006,1275000,2967,1,0,0,0,1,61000,2,0,1,0,0,0,241.4,7,12.07,1,0,0,0,0,0,0,0,0,1,0,0,0
Chevrolet,Aveo 1.4 Ls,2006,100000,1399,0,1,0,1,0,60000,4,1,0,0,0,0,92.7,5,14.49,0,1,0,0,0,0,0,0,0,0,0,0,1
Chevrolet,Aveo U-Va 1.2 Ls,2007,75000,1150,0,1,0,1,0,40393,1,1,0,0,0,0,74.9,5,15.26,0,0,1,0,0,0,0,0,0,1,0,0,0
Chevrolet,Aveo U-Va 1.2 Ls,2007,90000,1150,0,1,0,1,0,60000,1,1,0,0,0,0,74.9,5,15.26,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Optra 1.6 Ls Bs3,2007,62000,1598,0,0,1,1,0,72117,1,1,0,0,0,0,102.5,5,12.9,0,1,0,0,0,0,0,0,0,0,0,0,1
Chevrolet,Spark 1.0 Ls,2007,120000,995,0,1,0,1,0,64000,2,1,0,0,0,0,62,5,18,0,0,1,0,0,0,0,0,0,0,0,1,0
Fiat,Palio 1.1 Slx,2007,110000,1108,0,1,0,1,0,80000,2,1,0,0,0,0,57,5,15.5,0,0,1,0,0,0,0,0,0,1,0,0,0
Honda,City Exi,2007,259000,1497,0,0,1,1,0,100108,1,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,City Gxi,2007,138000,1497,0,0,1,1,0,88332,3,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Gxi,2007,150000,1497,0,1,0,1,0,70000,1,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,City Gxi,2007,180000,1497,0,1,0,1,0,120000,2,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Gxi,2007,185000,1497,0,1,0,1,0,120000,3,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,City Gxi,2007,200000,1497,0,1,0,1,0,60000,2,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Gxi,2007,90000,1497,0,1,0,1,0,80000,2,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,Civic 1.8 S Mt,2007,170000,1799,0,1,0,1,0,150000,3,1,0,0,0,0,130,5,13.5,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Elantra Crdi (Leather Option),2007,50000,1991,0,1,0,1,0,150000,3,0,1,0,0,0,112.2,5,14.9,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai,Getz 1.1 Gvs,2007,125000,1086,0,1,0,1,0,90000,1,1,0,0,0,0,66.6,5,15,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Getz 1.3 Glx,2007,81000,1341,1,0,0,1,0,54817,2,1,0,0,0,0,82.9,5,14.2,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Getz Gle,2007,60000,1341,0,1,0,1,0,110000,3,1,0,0,0,0,81.8629,5,15.3,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Getz Glx,2007,80000,1341,0,1,0,1,0,110000,2,1,0,0,0,0,81.8629,5,15.3,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Getz Gvs,2007,100000,1341,0,1,0,1,0,120000,2,1,0,0,0,0,60.1643,5,15.3,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gl,2007,215000,1086,0,1,0,1,0,71550,1,1,0,0,0,0,62,5,19.39654,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Santro Xing Gls,2007,100000,1086,0,1,0,1,0,40000,1,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gls,2007,110000,1086,0,1,0,1,0,80000,1,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gls,2007,150000,1086,0,0,1,1,0,37597,2,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Santro Xing Gls,2007,155000,1086,0,1,0,1,0,100000,2,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,Santro Xing Gls At,2007,180000,1086,1,0,0,0,1,85000,1,1,0,0,0,0,63,5,17.8,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Xl,2007,115000,1086,0,1,0,1,0,90491,3,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Xl,2007,115000,1086,0,1,0,1,0,100000,2,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Xl,2007,150000,1086,0,1,0,1,0,84169,1,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyundai,Santro Xing Xl,2007,180000,1086,0,0,1,1,0,56163,1,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Santro Xing Xl,2007,200000,1086,0,1,0,1,0,60000,1,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Santro Xing Xl,2007,88550,1086,0,1,0,1,0,90000,3,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,Santro Xing Xl,2007,90000,1086,0,1,0,1,0,90000,2,1,0,0,0,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,0,1
Mahindra,Renault Logan 1.4 Glx Petrol,2007,140000,1390,0,1,0,1,0,80000,2,1,0,0,0,0,75,5,15.7,0,1,0,0,0,0,0,0,0,1,0,0,0
Maruti,800 Ac Bsiii,2007,125000,796,1,0,0,1,0,51200,2,1,0,0,0,0,37,4,16.1,0,0,1,0,0,0,0,0,0,0,1,0,0
Maruti,Alto 800 Lxi,2007,28000,796,0,1,0,1,0,30000,2,1,0,0,0,0,47.3,5,24.7,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Alto Lx,2007,115000,796,0,1,0,1,0,120000,4,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,1,0,0,0,0,0
Maruti,Alto Lx,2007,35000,796,0,1,0,1,0,120000,2,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Alto Lx,2007,70000,796,0,1,0,1,0,80000,1,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Alto Lx Bsiii,2007,64000,796,0,0,1,1,0,91640,1,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Alto Lxi,2007,131000,796,0,0,1,1,0,27377,1,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Alto Lxi,2007,165000,796,1,0,0,1,0,36383,1,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,1,0,0
Maruti,Alto Lxi,2007,165000,796,0,1,0,1,0,36385,0,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,1,0,0
Maruti,Alto Lxi,2007,85000,796,0,1,0,1,0,10000,2,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Sx4 Green Vxi (Cng),2007,210000,1586,0,1,0,1,0,44000,1,0,0,1,0,0,103.3,5,21.4,0,1,0,0,0,0,0,0,1,0,0,0,0
Maruti,Sx4 Vxi Bsiii,2007,110000,1586,0,1,0,1,0,150000,1,1,0,0,0,0,104.68,5,15,0,1,0,0,0,0,0,0,0,0,0,0,1
Maruti,Sx4 Vxi Bsiii,2007,50000,1586,0,1,0,1,0,120000,2,1,0,0,0,0,104.68,5,15,0,0,0,0,0,0,1,0,0,0,0,0,1
Maruti,Sx4 Zxi Mt Bsiv,2007,350000,1586,1,0,0,1,0,38000,2,1,0,0,0,0,103.3,5,15.5,0,1,0,0,0,0,0,0,0,1,0,0,0
Maruti,Swift 1.2 Vdi Bsii,2007,270000,1248,0,1,0,1,0,120000,2,0,1,0,0,0,116.3145,5,17.8,0,0,1,0,0,0,0,0,0,1,0,0,0
Maruti,Swift 1.2 Vxi Bsii,2007,100000,1197,0,1,0,1,0,60000,3,1,0,0,0,0,85,5,16.1,0,0,1,0,0,0,0,0,1,0,0,0,0
Maruti,Swift 1.3 Lxi,2007,300000,1298,0,1,0,1,0,120000,2,1,0,0,0,0,88.2,5,16.1,0,0,1,0,0,0,0,0,0,0,0,1,0
Maruti,Swift Ldi Bsii,2007,72800,1248,0,0,1,1,0,54826,2,0,1,0,0,0,73.9725,5,17.8,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Swift Vdi Bsiii,2007,230000,1248,1,0,0,1,0,93155,3,0,1,0,0,0,73.9725,5,17.8,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Wagon R Lxi Duo Bsiii,2007,67500,1061,0,1,0,1,0,120000,4,0,0,0,1,0,57.5,5,17.3,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Wagon R Lxi Minor,2007,100000,1061,0,1,0,1,0,120000,4,1,0,0,0,0,67,5,18.9,0,0,1,0,0,0,0,1,0,0,0,0,0
Maruti,Wagon R Lxi Minor,2007,90000,1061,0,1,0,1,0,80000,0,1,0,0,0,0,67,5,18.9,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Wagon R Lxi Minor Duo Lpg,2007,60896,1061,0,0,1,1,0,199969,1,0,0,0,1,0,67,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Zen Estilo Lxi Bsiii,2007,100000,998,0,1,0,1,0,150000,2,1,0,0,0,0,67.1,5,18.2,0,0,1,0,0,0,0,0,0,0,0,0,1
Mercedes-Benz,C-Class C 200 Kompressor Elegance Mt,2007,525000,1796,0,1,0,1,0,92000,1,1,0,0,0,0,178,5,11.7,0,1,0,0,0,0,0,0,0,0,0,1,0
Mercedes-Benz,E-Class 280 Elegance,2007,300000,2997,0,1,0,0,1,60000,1,1,0,0,0,0,231.1,5,9.5,0,1,0,0,0,0,0,1,0,0,0,0,0
Mitsubishi,Cedia Select,2007,135000,1999,1,0,0,1,0,87000,2,1,0,0,0,0,114,5,14.7,0,1,0,0,0,0,0,0,1,0,0,0,0
Mitsubishi,Pajero 2.8 Glx Crz,2007,450000,2835,0,1,0,1,0,120000,3,0,1,0,0,0,107.2,6,10.5,1,0,0,0,0,0,0,0,0,0,0,0,1
Skoda,Octavia Classic 1.9 Tdi Mt,2007,249000,1896,0,1,0,1,0,110000,1,0,1,0,0,0,6690,5,18.7,0,1,0,0,0,0,0,0,0,0,0,1,0
Skoda,Superb 2.5 Tdi At,2007,279000,2496,0,1,0,0,1,133000,1,0,1,0,0,0,163.2,5,11.9,0,1,0,0,0,0,0,0,0,0,0,1,0
Tata,Indica Dls,2007,100000,1396,0,1,0,1,0,110000,1,0,1,0,0,0,53.5,5,17.2,0,0,1,0,0,0,0,0,0,0,1,0,0
Tata,Indica Dls,2007,125000,1396,0,1,0,1,0,91238,1,0,1,0,0,0,53.5,5,17.2,0,0,1,0,0,0,0,0,0,0,0,0,1
Toyota,Innova 2.5 G (Diesel) 8 Seater Bs Iii,2007,285000,2494,0,1,0,1,0,120000,2,0,1,0,0,0,102,8,12.8,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova 2.5 G (Diesel) 8 Seater Bs Iii,2007,300000,2494,0,1,0,1,0,120000,2,0,1,0,0,0,102,8,12.8,0,0,0,1,0,0,0,0,0,0,0,0,1
Toyota,Innova 2.5 G4 Diesel 8-Seater,2007,310000,2494,0,1,0,1,0,150000,4,0,1,0,0,0,102,8,12.8,0,0,0,1,0,0,0,0,1,0,0,0,0
Toyota,Innova 2.5 V Diesel 8-Seater,2007,345000,2494,0,1,0,1,0,120000,4,0,1,0,0,0,102,8,12.8,0,0,0,1,0,0,0,0,1,0,0,0,0
Audi,A4 2.0 Tdi,2007,799000,1968,0,1,0,0,1,140000,1,0,1,0,0,0,147.51,5,16.55,0,1,0,0,0,0,0,0,0,0,0,1,0
Bmw,5 Series 530d Highline,2007,680000,2993,0,1,0,0,1,110000,3,0,1,0,0,0,235,5,11.5,0,1,0,0,0,0,0,0,0,0,1,0,0
Bmw,5 Series 530i,2007,900000,2996,0,1,0,0,1,60000,3,1,0,0,0,0,258,5,10.6,0,1,0,0,0,0,0,0,0,0,1,0,0
Bmw,X5 3.0d,2007,880000,2993,0,1,0,0,1,95000,1,0,1,0,0,0,235,5,11,1,0,0,0,0,0,0,0,0,0,0,1,0
Chevrolet,Aveo 1.4 Ls,2007,140000,1399,0,1,0,1,0,80000,3,1,0,0,0,0,92.7,5,14.49,0,1,0,0,0,0,0,0,0,0,1,0,0
Chevrolet,Aveo 1.4 Ls Limited Edition,2008,170000,1399,0,1,0,1,0,60000,1,1,0,0,0,0,94,5,14.4,0,1,0,0,0,0,0,0,0,0,0,0,1
Chevrolet,Optra 1.6 Ls Petrol,2008,147000,1598,0,1,0,1,0,20315,2,1,0,0,0,0,102.5,5,12.9,0,1,0,0,0,0,0,0,0,0,0,0,1
Chevrolet,Spark 1.0,2008,50000,995,0,0,1,1,0,88046,3,1,0,0,0,0,62,5,18,0,0,1,0,0,0,0,0,0,0,0,1,0
Chevrolet,Spark 1.0,2008,50000,995,0,1,0,1,0,60000,3,1,0,0,0,0,62,5,18,0,0,1,0,0,0,0,0,0,0,0,0,1
Chevrolet,Spark 1.0 Ls,2008,110000,995,0,1,0,1,0,110000,4,1,0,0,0,0,62,5,18,0,0,1,0,0,0,0,0,0,1,0,0,0
Chevrolet,Spark 1.0 Lt,2008,135000,995,1,0,0,1,0,46941,1,1,0,0,0,0,62,5,18,0,0,1,0,0,0,0,0,0,0,1,0,0
Ford,Endeavour 3.0 4x4 Thunder Plus,2008,390000,2953,0,1,0,1,0,120000,2,0,1,0,0,0,116.3145,5,11.4,1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Fiesta 1.6 Sxi Abs Duratec,2008,105000,1596,0,1,0,1,0,120000,2,1,0,0,0,0,116.3145,5,15.3,0,1,0,0,0,0,0,0,0,0,0,0,1
Ford,Fiesta 1.6 Sxi Duratec,2008,200000,1596,0,1,0,1,0,70000,2,1,0,0,0,0,116.3145,5,15.3,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Cr-V 2.0l 2wd Mt,2008,300000,1997,1,0,0,1,0,119000,2,1,0,0,0,0,141.1,5,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Honda,Cr-V 2.4 Mt,2008,299000,2354,1,0,0,1,0,119000,2,1,0,0,0,0,149.9176,5,10.8,1,0,0,0,0,0,0,0,0,0,0,0,1
Honda,Cr-V Rvi Mt,2008,180000,2354,0,1,0,1,0,120000,3,1,0,0,0,0,141.1,5,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1
Honda,City 1.5 S Mt,2008,225000,1497,0,1,0,1,0,80004,2,1,0,0,0,0,116.3834,5,17,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City 1.5 V At,2008,275000,1497,0,1,0,0,1,97000,2,1,0,0,0,0,116.3834,5,16.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Exi,2008,115000,1497,0,1,0,1,0,90000,2,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Exi,2008,125000,1497,0,1,0,1,0,90000,1,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,City Exi,2008,150000,1497,1,0,0,1,0,84000,2,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Gxi,2008,125000,1497,0,1,0,1,0,50000,3,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,1,0,0,0,0
Honda,City Gxi,2008,130000,1497,0,1,0,1,0,150000,3,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Gxi,2008,170000,1497,0,1,0,1,0,120000,1,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,City Gxi,2008,275000,1497,1,0,0,1,0,80000,2,1,0,0,0,0,78,5,17.7,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,City Vtec,2008,110000,1497,0,1,0,1,0,150000,1,1,0,0,0,0,100,5,16.9,0,1,0,0,0,0,0,1,0,0,0,0,0
Honda,City Vtec,2008,230000,1497,0,1,0,1,0,70000,2,1,0,0,0,0,100,5,16.9,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Civic 1.8 S At,2008,150000,1799,0,1,0,0,1,60000,3,1,0,0,0,0,130,5,12.9,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Civic 1.8 V Mt,2008,190000,1799,0,1,0,1,0,60000,4,1,0,0,0,0,130,5,13.5,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,Civic 1.8 V Mt,2008,250000,1799,0,1,0,1,0,80000,2,1,0,0,0,0,130,5,13.5,0,1,0,0,0,0,0,0,0,0,0,1,0
Honda,Civic Hybrid,2008,316000,1339,1,0,0,0,1,145926,1,1,0,0,0,0,108.5,5,20,0,0,0,0,0,0,1,0,0,0,0,0,1
Honda,New Accord 2.4 A/T,2008,500000,2354,1,0,0,0,1,89398,3,1,0,0,0,0,177.6,5,11.7,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,New Accord 2.4 A/T,2008,600000,2354,0,1,0,0,1,70000,3,1,0,0,0,0,177.6,5,11.7,0,1,0,0,0,0,0,0,0,1,0,0,0
Honda,New Accord 2.4 Mt,2008,244000,2354,0,1,0,1,0,150000,2,1,0,0,0,0,177.6,5,12.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Honda,New Accord 2.4 Mt,2008,270000,2354,0,1,0,1,0,60000,2,1,0,0,0,0,177.6,5,12.8,0,1,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Accent Gle,2008,90000,1495,0,1,0,1,0,120000,1,1,0,0,0,0,94,5,13.2,0,1,0,0,0,0,0,0,1,0,0,0,0
Hyundai,Accent Gls,2008,260000,1495,1,0,0,1,0,69000,2,1,0,0,0,0,94,5,13.2,0,1,0,0,0,0,0,0,0,1,0,0,0
Hyundai,Getz 1.3 Gls,2008,120000,1341,0,1,0,1,0,80000,3,1,0,0,0,0,82.9,5,14.2,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,Getz 1.3 Gls,2008,150000,1341,0,1,0,1,0,90000,2,1,0,0,0,0,82.9,5,14.2,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,Getz 1.3 Gls,2008,200000,1341,0,0,1,1,0,93565,2,1,0,0,0,0,82.9,5,14.2,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Santro Xing Eco,2008,78000,1086,0,0,1,1,0,122704,3,0,0,0,1,0,116.3145,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gl,2008,110000,1086,0,1,0,1,0,110000,1,1,0,0,0,0,62,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gl,2008,210000,1086,0,1,0,1,0,80000,1,1,0,0,0,0,62,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,Santro Xing Gl,2008,225000,1086,0,1,0,1,0,54000,1,1,0,0,0,0,62,5,19.39654,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,Santro Xing Gl Cng,2008,150000,1086,0,1,0,1,0,120000,3,0,0,1,0,0,116.3145,5,17,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gls,2008,125000,1086,0,1,0,1,0,60000,2,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gls,2008,200000,1086,0,0,1,1,0,78916,1,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Gls,2008,225000,1086,0,1,0,1,0,50000,3,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,Santro Xing Gls,2008,60000,1086,0,1,0,1,0,110000,4,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,Santro Xing Gls,2008,75635,1086,0,0,1,1,0,164359,3,1,0,0,0,0,62.1,5,17.92,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,Santro Xing Xe,2008,150000,1086,0,1,0,1,0,100000,2,1,0,0,0,0,63,5,17.8,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,Verna 1.6 I Abs,2008,145000,1599,0,1,0,1,0,90000,0,1,0,0,0,0,103.2,5,13.9,0,1,0,0,0,0,0,0,0,0,1,0,0
Hyundai,Verna Crdi Sx,2008,299000,1493,0,1,0,1,0,75000,1,0,1,0,0,0,110,5,16.8,0,1,0,0,0,0,0,0,0,0,0,1,0
Hyundai,Verna Xi (Petrol),2008,125000,1599,0,1,0,1,0,40000,1,1,0,0,0,0,103.2,5,13.9,0,1,0,0,0,0,0,1,0,0,0,0,0
Hyundai,I10 Asta 1.2,2008,164000,1197,0,1,0,1,0,79098,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Asta 1.2,2008,200000,1197,0,0,1,1,0,126357,2,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Era,2008,105000,1086,0,1,0,1,0,100596,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Era,2008,145000,1086,1,0,0,1,0,60250,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyundai,I10 Era,2008,160000,1086,1,0,0,1,0,35000,2,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Era,2008,185000,1086,0,1,0,1,0,50000,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Era 1.1,2008,130000,1086,0,1,0,1,0,50000,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Era 1.1,2008,165000,1086,0,1,0,1,0,44000,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,1,0,0,0,0
Hyundai,I10 Era 1.1,2008,80000,1086,0,1,0,1,0,92341,2,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna,2008,155000,1197,1,0,0,1,0,69000,3,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna,2008,200000,1197,0,1,0,1,0,40000,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I10 Magna 1.1,2008,106000,1086,0,0,1,1,0,82309,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna 1.1,2008,175000,1086,0,0,1,1,0,82785,2,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I10 Magna 1.1,2008,195000,1086,0,1,0,1,0,77032,0,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyundai,I10 Magna 1.1,2008,245000,1086,1,0,0,1,0,69000,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,I10 Magna 1.1,2008,96090,1086,0,0,1,1,0,111440,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna 1.1,2008,98000,1086,0,1,0,1,0,90000,1,1,0,0,0,0,68.05,5,19.81,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna 1.2,2008,100000,1197,0,1,0,1,0,70000,2,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,I10 Magna 1.2,2008,120000,1197,0,0,1,1,0,109590,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna 1.2,2008,166000,1197,0,0,1,1,0,81774,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna 1.2,2008,170000,1197,0,1,0,1,0,86715,0,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,1,0,0
Hyundai,I10 Magna 1.2,2008,250000,1197,0,1,0,1,0,45000,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I10 Magna 1.2,2008,82000,1197,0,0,1,1,0,93196,3,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Magna At,2008,265000,1197,0,1,0,0,1,47000,1,1,0,0,0,0,80,5,19.2,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I10 Magna(O) With Sun Roof,2008,190000,1086,0,1,0,1,0,85000,2,1,0,0,0,0,66.7,5,16,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Sportz,2008,230000,1197,0,0,1,1,0,80198,2,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,1,0,0,0
Hyundai,I10 Sportz 1.2,2008,100000,1197,0,1,0,1,0,120000,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,1,0,0,0,0,0
Hyundai,I10 Sportz 1.2,2008,190000,1197,0,1,0,1,0,74900,2,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,0,1
Hyundai,I10 Sportz 1.2,2008,249000,1197,0,1,0,1,0,60000,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,1,0
Hyundai,I10 Sportz 1.2,2008,250000,1197,0,1,0,1,0,46000,1,1,0,0,0,0,78.9,5,20.36,0,0,1,0,0,0,0,0,0,0,0,1,0
Mahindra,Scorpio Dx 2.6 Turbo 9str,2008,140000,2609,0,1,0,1,0,120000,0,0,1,0,0,0,116.6,9,12.7,1,0,0,0,0,0,0,0,0,0,0,0,1
Maruti,800 Ac Bsiii,2008,80000,796,0,1,0,1,0,70000,1,1,0,0,0,0,37,4,16.1,0,0,1,0,0,0,0,1,0,0,0,0,0
Maruti,800 Ac Uniq,2008,75000,796,0,1,0,1,0,50000,1,1,0,0,0,0,37,4,16.1,0,0,1,0,0,0,0,0,0,0,0,0,1
Maruti,Alto Lx,2008,100000,796,0,1,0,1,0,30000,1,1,0,0,0,0,46.3,5,19.7,0,0,1,0,0,0,0,0,0,0,0,0,1
